Region,Original_crop,Crop_scientific_name,Crop_component,Variable,Units,Value,Primary_reference_of_dataset,Reference_where_data_were_collated,Website_of_source_of_collated_data,Table_in_reference,,,,,,,,,,,,
World,Sorghum,Sorghum vulgare,Crop_products,Nitrogen_to_protein_factor,Numeric,6.67,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Popcorn,Zea mays praecox,Crop_products,Nitrogen_to_protein_factor,Numeric,6.67,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Corn,Zea  mays,Crop_products,Nitrogen_to_protein_factor,Numeric,6.67,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Mean for C4 cereals,,Crop_products,Nitrogen_to_protein_factor,Numeric,6.67,,"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,"Bean, lima",Phaseolus vulgaris,Crop_products,Nitrogen_to_protein_factor,Numeric,6.67,Sinclair and De Wit (1975) and Petterson and Mackintosh (1994),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Chickpea,Cicer arietinum—kabuli,Crop_products,Nitrogen_to_protein_factor,Numeric,6.67,Sinclair and De Wit (1975) and Petterson and Mackintosh (1994),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Cowpea,Vigna unguiculata,Crop_products,Nitrogen_to_protein_factor,Numeric,6.67,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Faba bean,Vicia faba,Crop_products,Nitrogen_to_protein_factor,Numeric,6.67,Petterson and Mackintosh (1994),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Field pea,Pisum sativum,Crop_products,Nitrogen_to_protein_factor,Numeric,6.67,Sinclair and De Wit (1975) and Petterson and Mackintosh (1994),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Pigeon pea,Cajanus cajan,Crop_products,Nitrogen_to_protein_factor,Numeric,6.67,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Chickpea,Cicer arietinum—desi,Crop_products,Nitrogen_to_protein_factor,Numeric,6.67,Sinclair and De Wit (1975) and Petterson and Mackintosh (1994),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,"Bean, mung",Phaseolus aureus,Crop_products,Nitrogen_to_protein_factor,Numeric,6.67,Sinclair and De Wit (1975) and Petterson and Mackintosh (1994),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Lentil,Lens culinaris,Crop_products,Nitrogen_to_protein_factor,Numeric,6.67,Sinclair and De Wit (1975) and Petterson and Mackintosh (1994),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Lupin,Lupinus angustifolius,Crop_products,Nitrogen_to_protein_factor,Numeric,6.67,"Perry et al.
(1986) and  Petterson and Mackintosh (1994)","Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Lupin,Lupinus cosentinii,Crop_products,Nitrogen_to_protein_factor,Numeric,6.67,"Perry et al.
(1986)","Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Vetch,Vicia sativa,Crop_products,Nitrogen_to_protein_factor,Numeric,6.67,Petterson and Mackintosh (1994),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Lupin,Lupinus albus,Crop_products,Nitrogen_to_protein_factor,Numeric,6.67,"Perry et al.
(1986) and  Petterson and Mackintosh (1994)","Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Lupin,Lupinus luteus,Crop_products,Nitrogen_to_protein_factor,Numeric,6.67,"Perry et al.
(1986)","Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Soybean,Glycine max,Crop_products,Nitrogen_to_protein_factor,Numeric,6.67,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Peanut,Arachis hypogaea,Crop_products,Nitrogen_to_protein_factor,Numeric,6.67,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Mean for legumes,,Crop_products,Nitrogen_to_protein_factor,Numeric,6.67,,"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Cotton,Gossypium hirsutum,Crop_products,Nitrogen_to_protein_factor,Numeric,6.67,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Safflower,Carthamus tinctorius,Crop_products,Nitrogen_to_protein_factor,Numeric,6.67,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Sunflower,Helianthus annus,Crop_products,Nitrogen_to_protein_factor,Numeric,6.67,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Flax,Linum usitatissum,Crop_products,Nitrogen_to_protein_factor,Numeric,6.67,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Hemp,Cannabis sativa,Crop_products,Nitrogen_to_protein_factor,Numeric,6.67,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Canola,Brassica napus,Crop_products,Nitrogen_to_protein_factor,Numeric,6.67,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Sesame,Sesamum indicum,Crop_products,Nitrogen_to_protein_factor,Numeric,6.67,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Barley,Hordeum vulgare,Crop_products,Percentage_dry_matter_as_nitrogen,Percentage,1.349325337,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Rice,Oryza sativa,Crop_products,Percentage_dry_matter_as_nitrogen,Percentage,1.1994003,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Rye,Secale cereale,Crop_products,Percentage_dry_matter_as_nitrogen,Percentage,2.098950525,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Wheat,Triticum esculentum,Crop_products,Percentage_dry_matter_as_nitrogen,Percentage,2.098950525,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Oat,Avena sativa,Crop_products,Percentage_dry_matter_as_nitrogen,Percentage,1.949025487,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Mean for C3 cereals,,Crop_products,Percentage_dry_matter_as_nitrogen,Percentage,1.79910045,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Sorghum,Sorghum vulgare,Crop_products,Percentage_dry_matter_as_nitrogen,Percentage,1.79910045,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Popcorn,Zea mays praecox,Crop_products,Percentage_dry_matter_as_nitrogen,Percentage,1.949025487,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Corn,Zea  mays,Crop_products,Percentage_dry_matter_as_nitrogen,Percentage,1.499250375,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Mean for C4 cereals,,Crop_products,Percentage_dry_matter_as_nitrogen,Percentage,1.79910045,,"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,"Bean, lima",Phaseolus vulgaris,Crop_products,Percentage_dry_matter_as_nitrogen,Percentage,3.5982009,Sinclair and De Wit (1975) and Petterson and Mackintosh (1994),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Chickpea,Cicer arietinum—kabuli,Crop_products,Percentage_dry_matter_as_nitrogen,Percentage,2.99850075,Sinclair and De Wit (1975) and Petterson and Mackintosh (1994),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Cowpea,Vigna unguiculata,Crop_products,Percentage_dry_matter_as_nitrogen,Percentage,3.898050975,Sinclair and De Wit (1975),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Faba bean,Vicia faba,Crop_products,Percentage_dry_matter_as_nitrogen,Percentage,3.5982009,Petterson and Mackintosh (1994),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
World,Field pea,Pisum sativum,Crop_products,Percentage_dry_matter_as_nitrogen,Percentage,3.748125937,Sinclair and De Wit (1975) and Petterson and Mackintosh (1994),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 1,,,,,,,,,,,,
